Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
Seq2SeqLSTM,1,0.2779051661491394,2.040070056915283,0.5271671140626466,1.428310210323823,0.27773481607437134,1.2195794582366943,0.7224633097648621,0.16780614852905273
Seq2SeqLSTM,2,0.08693234622478485,0.5457912683486938,0.2948429178813438,0.7387768731820819,0.15903078019618988,0.4549647867679596,0.9131829142570496,0.7773585319519043
Seq2SeqLSTM,3,0.05205836892127991,0.6826378107070923,0.22816303145181058,0.8262189847171828,0.11713568866252899,0.4829499423503876,0.9480106830596924,0.7215355634689331
Seq2SeqLSTM,4,0.03957310691475868,0.688331127166748,0.1989299045260885,0.8296572347462222,0.10696086287498474,0.5097938776016235,0.9604793787002563,0.7192131280899048
Seq2SeqLSTM,5,0.034486230462789536,0.6601133942604065,0.1857046861627071,0.8124736268091454,0.09533045440912247,0.48679178953170776,0.9655594825744629,0.7307237982749939
Seq2SeqLSTM,6,0.03418172895908356,0.6356653571128845,0.18488301425248227,0.7972862454055535,0.10425920784473419,0.47320669889450073,0.9658635854721069,0.7406967282295227
Seq2SeqLSTM,7,0.04453345015645027,0.6826161742210388,0.2110295006781049,0.8262058909382327,0.11221497505903244,0.5085844993591309,0.9555255770683289,0.7215443849563599
Seq2SeqLSTM,8,0.03469974547624588,0.5213320255279541,0.18627867692316769,0.7220332579098792,0.09440786391496658,0.4640701711177826,0.9653462767601013,0.7873360514640808
Seq2SeqLSTM,9,0.031725913286209106,0.4518736004829407,0.17811769503956956,0.6722154420146421,0.10010191798210144,0.42812609672546387,0.9683161377906799,0.8156698346138
Seq2SeqLSTM,10,0.030638480558991432,0.4049932062625885,0.17503851164527032,0.6363907653812935,0.09074234962463379,0.41758111119270325,0.9694021344184875,0.8347935080528259
Seq2SeqLSTM,11,0.03846215084195137,0.5019403100013733,0.19611769640180707,0.7084774590637117,0.10685480386018753,0.4413550794124603,0.9615888595581055,0.795246422290802
Seq2SeqLSTM,12,0.02711123786866665,0.3750140368938446,0.16465490538901856,0.6123838966643755,0.08469117432832718,0.3945416510105133,0.9729247093200684,0.8470227122306824
Seq2SeqLSTM,13,0.026578621938824654,0.36562323570251465,0.16302951247803157,0.6046678722261624,0.08386393636465073,0.38800370693206787,0.973456621170044,0.850853443145752
Seq2SeqLSTM,14,0.02793576754629612,0.27552589774131775,0.1671399639412912,0.5249056084109959,0.08798551559448242,0.339130699634552,0.9721012711524963,0.8876063227653503
Seq2SeqLSTM,15,0.027578070759773254,0.3175172805786133,0.16606646488612098,0.5634867173045105,0.08932285010814667,0.35941579937934875,0.9724584817886353,0.870477020740509
