Model,Epoch,Train MSE,Test MSE,Train RMSE,Test RMSE,Train MAE,Test MAE,Train R2,Test R2
DeepFNN,10,0.010508191771805286,0.011038310825824738,0.10250947161996928,0.10506336576478377,0.08132391422986984,0.08318629860877991,0.9894034266471863,0.9893103837966919
DeepFNN,20,0.005793038289994001,0.006584777496755123,0.07611201146989877,0.08114664193147565,0.05438564345240593,0.058908019214868546,0.9941582083702087,0.9936232566833496
DeepFNN,30,0.013963340781629086,0.014665903523564339,0.11816658064626007,0.12110286339952635,0.08799125999212265,0.0908590704202652,0.985919177532196,0.9857974052429199
DeepFNN,40,0.006628463976085186,0.007230216171592474,0.08141537923565292,0.08503067782625559,0.05487514287233353,0.05821223556995392,0.9933157563209534,0.9929981827735901
DeepFNN,50,0.004949041176587343,0.005276362877339125,0.07034942200606444,0.07263857706025859,0.05108867213129997,0.052817452698946,0.9950093030929565,0.9948903322219849
DeepFNN,60,0.0059105996042490005,0.006355153396725655,0.07688042406392541,0.07971921598162926,0.05763392522931099,0.0590190589427948,0.9940396547317505,0.9938455820083618
DeepFNN,70,0.00574465561658144,0.0060614426620304585,0.07579350642753929,0.07785526740067404,0.05766534432768822,0.05910908803343773,0.9942070245742798,0.99413001537323
DeepFNN,80,0.003345909295603633,0.003512952011078596,0.057843835415743595,0.059270161220285174,0.04437179118394852,0.04532371461391449,0.9966259598731995,0.9965980052947998
DeepFNN,90,0.002224742202088237,0.0022994913160800934,0.047167172928724875,0.04795301154338582,0.03503639996051788,0.03491095080971718,0.9977565407752991,0.9977731704711914
DeepFNN,100,0.004622156266123056,0.004821231123059988,0.06798644178160125,0.06943508567763122,0.04773683845996857,0.04817076772451401,0.9953389763832092,0.9953310489654541
